filename,width,height,class,xmin,ymin,xmax,ymax
66244_00_m_5.jpg,2988,2988,??????)??????????????????_?????????5??????,682,663,1479,2424
66244_00_m_7.jpg,2988,2988,??????)??????????????????_?????????5??????,905,346,2159,2709
66244_00_m_9.jpg,2988,2988,??????)??????????????????_?????????5??????,340,338,1930,2739
66244_00_m_9.jpg,2988,2988,??????)??????????????????_?????????5??????,1565,661,2287,2426
66244_00_s_1.jpg,2988,2988,??????)??????????????????_?????????5??????,660,314,2305,2774
66244_00_s_10.jpg,2988,2988,??????)??????????????????_?????????5??????,537,236,2343,2843
66244_00_s_11.jpg,2988,2988,??????)??????????????????_?????????5??????,592,260,2380,2821
66244_00_s_12.jpg,2988,2988,??????)??????????????????_?????????5??????,699,293,2379,2787
66244_00_s_13.jpg,2988,2988,??????)??????????????????_?????????5??????,677,322,2299,2747
66244_00_s_14.jpg,2988,2988,??????)??????????????????_?????????5??????,596,269,2274,2791
66244_00_s_15.jpg,2988,2988,??????)??????????????????_?????????5??????,586,229,2376,2825
66244_00_s_17.jpg,2988,2988,??????)??????????????????_?????????5??????,724,211,2438,2845
66244_00_s_18.jpg,2988,2988,??????)??????????????????_?????????5??????,856,226,2361,2830
66244_00_s_19.jpg,2988,2988,??????)??????????????????_?????????5??????,857,243,2210,2804
66244_00_s_2.jpg,2988,2988,??????)??????????????????_?????????5??????,558,265,2256,2820
66244_00_s_20.jpg,2988,2988,??????)??????????????????_?????????5??????,697,235,2178,2843
66244_00_s_21.jpg,2988,2988,??????)??????????????????_?????????5??????,602,219,2316,2866
66244_00_s_22.jpg,2988,2988,??????)??????????????????_?????????5??????,580,214,2414,2874
66244_00_s_23.jpg,2988,2988,??????)??????????????????_?????????5??????,613,234,2446,2853
66244_00_s_24.jpg,2988,2988,??????)??????????????????_?????????5??????,699,271,2415,2819
66244_00_s_3.jpg,2988,2988,??????)??????????????????_?????????5??????,525,230,2349,2856
66244_00_s_4.jpg,2988,2988,??????)??????????????????_?????????5??????,557,213,2381,2872
66244_00_s_5.jpg,2988,2988,??????)??????????????????_?????????5??????,651,215,2363,2866
66244_00_s_6.jpg,2988,2988,??????)??????????????????_?????????5??????,783,223,2271,2841
66244_00_s_7.jpg,2988,2988,??????)??????????????????_?????????5??????,763,237,2102,2803
66244_00_s_9.jpg,2988,2988,??????)??????????????????_?????????5??????,538,239,2245,2845
66244_30_m_12.jpg,2988,2988,??????)??????????????????_?????????5??????,245,396,1624,2389
66244_30_m_12.jpg,2988,2988,??????)??????????????????_?????????5??????,1366,296,2775,2163
66244_30_m_13.jpg,2988,2988,??????)??????????????????_?????????5??????,208,390,1494,2220
66244_30_m_13.jpg,2988,2988,??????)??????????????????_?????????5??????,1465,365,2784,2178
66244_30_m_14.jpg,2988,2988,??????)??????????????????_?????????5??????,1362,380,2696,2346
66244_30_m_14.jpg,2988,2988,??????)??????????????????_?????????5??????,176,331,1538,2175
66244_30_m_15.jpg,2988,2988,??????)??????????????????_?????????5??????,1235,395,2767,2510
66244_30_m_15.jpg,2988,2988,??????)??????????????????_?????????5??????,234,273,1638,2149
66244_30_m_17.jpg,2988,2988,??????)??????????????????_?????????5??????,1035,439,2632,2686
66244_30_m_17.jpg,2988,2988,??????)??????????????????_?????????5??????,545,210,1800,2052
66244_30_m_18.jpg,2988,2988,??????)??????????????????_?????????5??????,988,467,2397,2692
66244_30_m_19.jpg,2988,2988,??????)??????????????????_?????????5??????,904,486,2064,2638
66244_30_m_2.jpg,2988,2988,??????)??????????????????_?????????5??????,1363,363,2665,2306
66244_30_m_2.jpg,2988,2988,??????)??????????????????_?????????5??????,188,305,1539,2142
66244_30_m_20.jpg,2988,2988,??????)??????????????????_?????????5??????,567,474,1884,2678
66244_30_m_21.jpg,2988,2988,??????)??????????????????_?????????5??????,324,442,1844,2673
66244_30_m_21.jpg,2988,2988,??????)??????????????????_?????????5??????,1057,197,2247,2031
66244_30_m_22.jpg,2988,2988,??????)??????????????????_?????????5??????,195,413,1774,2602
66244_30_m_22.jpg,2988,2988,??????)??????????????????_?????????5??????,1128,209,2460,2077
66244_30_m_24.jpg,2988,2988,??????)??????????????????_?????????5??????,224,370,1570,2344
66244_30_m_24.jpg,2988,2988,??????)??????????????????_?????????5??????,1331,283,2720,2142
66244_30_m_4.jpg,2988,2988,??????)??????????????????_?????????5??????,1161,396,2767,2584
66244_30_m_4.jpg,2988,2988,??????)??????????????????_?????????5??????,409,206,1758,2073
66244_30_m_5.jpg,2988,2988,??????)??????????????????_?????????5??????,1093,422,2673,2653
66244_30_m_5.jpg,2988,2988,??????)??????????????????_?????????5??????,597,190,1846,2025
66244_30_m_6.jpg,2988,2988,??????)??????????????????_?????????5??????,1045,456,2470,2675
66244_30_m_7.jpg,2988,2988,??????)??????????????????_?????????5??????,1004,488,2164,2636
66244_30_m_8.jpg,2988,2988,??????)??????????????????_?????????5??????,664,481,1955,2685
66244_30_m_9.jpg,2988,2988,??????)??????????????????_?????????5??????,414,457,1909,2691
66244_30_m_9.jpg,2988,2988,??????)??????????????????_?????????5??????,1113,194,2313,2036
66244_30_s_1.jpg,2988,2988,??????)??????????????????_?????????5??????,712,291,2325,2589
66244_30_s_10.jpg,2988,2988,??????)??????????????????_?????????5??????,625,232,2492,2856
66244_30_s_11.jpg,2988,2988,??????)??????????????????_?????????5??????,636,252,2527,2823
66244_30_s_12.jpg,2988,2988,??????)??????????????????_?????????5??????,706,278,2489,2752
66244_30_s_14.jpg,2988,2988,??????)??????????????????_?????????5??????,589,282,2335,2758
66244_30_s_15.jpg,2988,2988,??????)??????????????????_?????????5??????,535,253,2420,2832
66244_30_s_17.jpg,2988,2988,??????)??????????????????_?????????5??????,620,237,2410,2848
66244_30_s_18.jpg,2988,2988,??????)??????????????????_?????????5??????,745,246,2310,2795
66244_30_s_19.jpg,2988,2988,??????)??????????????????_?????????5??????,811,251,2134,2714
66244_30_s_2.jpg,2988,2988,??????)??????????????????_?????????5??????,630,255,2334,2674
66244_30_s_21.jpg,2988,2988,??????)??????????????????_?????????5??????,550,217,2279,2804
66244_30_s_22.jpg,2988,2988,??????)??????????????????_?????????5??????,528,211,2382,2800
66244_30_s_23.jpg,2988,2988,??????)??????????????????_?????????5??????,571,222,2426,2758
66244_30_s_3.jpg,2988,2988,??????)??????????????????_?????????5??????,597,226,2446,2747
66244_30_s_4.jpg,2988,2988,??????)??????????????????_?????????5??????,638,206,2508,2791
66244_30_s_5.jpg,2988,2988,??????)??????????????????_?????????5??????,724,211,2505,2792
66244_30_s_6.jpg,2988,2988,??????)??????????????????_?????????5??????,859,229,2434,2753
66244_30_s_7.jpg,2988,2988,??????)??????????????????_?????????5??????,955,258,2286,2704
66244_30_s_8.jpg,2988,2988,??????)??????????????????_?????????5??????,783,248,2257,2790
66244_30_s_9.jpg,2988,2988,??????)??????????????????_?????????5??????,674,233,2398,2842
66244_60_m_1.jpg,2988,2988,??????)??????????????????_?????????5??????,1449,762,2705,2273
66244_60_m_1.jpg,2988,2988,??????)??????????????????_?????????5??????,230,796,1474,2292
66244_60_m_10.jpg,2988,2988,??????)??????????????????_?????????5??????,216,834,1733,2732
66244_60_m_10.jpg,2988,2988,??????)??????????????????_?????????5??????,1106,218,2499,2069
66244_60_m_11.jpg,2988,2988,??????)??????????????????_?????????5??????,165,768,1646,2585
66244_60_m_11.jpg,2988,2988,??????)??????????????????_?????????5??????,1211,313,2639,2122
66244_60_m_12.jpg,2988,2988,??????)??????????????????_?????????5??????,209,722,1552,2401
66244_60_m_12.jpg,2988,2988,??????)??????????????????_?????????5??????,1326,462,2716,2164
66244_60_m_14.jpg,2988,2988,??????)??????????????????_?????????5??????,1367,729,2706,2371
66244_60_m_14.jpg,2988,2988,??????)??????????????????_?????????5??????,209,522,1557,2156
66244_60_m_15.jpg,2988,2988,??????)??????????????????_?????????5??????,1267,766,2768,2567
66244_60_m_15.jpg,2988,2988,??????)??????????????????_?????????5??????,260,354,1675,2122
66244_60_m_16.jpg,2988,2988,??????)??????????????????_?????????5??????,1170,826,2736,2726
66244_60_m_16.jpg,2988,2988,??????)??????????????????_?????????5??????,392,237,1787,2071
66244_60_m_17.jpg,2988,2988,??????)??????????????????_?????????5??????,1103,909,2608,2811
66244_60_m_17.jpg,2988,2988,??????)??????????????????_?????????5??????,579,177,1875,2011
66244_60_m_18.jpg,2988,2988,??????)??????????????????_?????????5??????,1057,1004,2383,2837
66244_60_m_18.jpg,2988,2988,??????)??????????????????_?????????5??????,808,174,1938,1914
66244_60_m_19.jpg,2988,2988,??????)??????????????????_?????????5??????,1034,1104,2085,2793
66244_60_m_19.jpg,2988,2988,??????)??????????????????_?????????5??????,1047,225,1969,1738
66244_60_m_20.jpg,2988,2988,??????)??????????????????_?????????5??????,724,1061,1956,2867
66244_60_m_20.jpg,2988,2988,??????)??????????????????_?????????5??????,1072,201,2171,1978
66244_60_m_21.jpg,2988,2988,??????)??????????????????_?????????5??????,468,983,1903,2864
66244_60_m_21.jpg,2988,2988,??????)??????????????????_?????????5??????,1121,204,2416,2068
66244_60_m_23.jpg,2988,2988,??????)??????????????????_?????????5??????,219,851,1712,2687
66244_60_m_23.jpg,2988,2988,??????)??????????????????_?????????5??????,1263,385,2721,2205
66244_60_m_3.jpg,2988,2988,??????)??????????????????_?????????5??????,1196,841,2720,2668
66244_60_m_3.jpg,2988,2988,??????)??????????????????_?????????5??????,189,432,1622,2211
66244_60_m_4.jpg,2988,2988,??????)??????????????????_?????????5??????,1086,888,2651,2794
66244_60_m_4.jpg,2988,2988,??????)??????????????????_?????????5??????,295,304,1702,2147
66244_60_m_5.jpg,2988,2988,??????)??????????????????_?????????5??????,999,952,2484,2866
66244_60_m_5.jpg,2988,2988,??????)??????????????????_?????????5??????,471,220,1776,2069
66244_60_m_6.jpg,2988,2988,??????)??????????????????_?????????5??????,948,1028,2243,2853
66244_60_m_6.jpg,2988,2988,??????)??????????????????_?????????5??????,692,196,1827,1995
66244_60_m_7.jpg,2988,2988,??????)??????????????????_?????????5??????,887,1109,1930,2787
66244_60_m_7.jpg,2988,2988,??????)??????????????????_?????????5??????,936,219,1854,1581
66244_60_m_8.jpg,2988,2988,??????)??????????????????_?????????5??????,580,1025,1839,2835
66244_60_m_8.jpg,2988,2988,??????)??????????????????_?????????5??????,960,194,2048,1941
66244_60_s_1.jpg,2988,2988,??????)??????????????????_?????????5??????,661,474,2371,2571
66244_60_s_10.jpg,2988,2988,??????)??????????????????_?????????5??????,305,194,2349,2803
66244_60_s_11.jpg,2988,2988,??????)??????????????????_?????????5??????,331,216,2356,2730
66244_60_s_12.jpg,2988,2988,??????)??????????????????_?????????5??????,419,296,2298,2614
66244_60_s_13.jpg,2988,2988,??????)??????????????????_?????????5??????,484,404,2185,2469
66244_60_s_14.jpg,2988,2988,??????)??????????????????_?????????5??????,389,273,2282,2579
66244_60_s_16.jpg,2988,2988,??????)??????????????????_?????????5??????,396,106,2434,2706
66244_60_s_17.jpg,2988,2988,??????)??????????????????_?????????5??????,505,102,2408,2700
66244_60_s_19.jpg,2988,2988,??????)??????????????????_?????????5??????,807,244,2152,2559
66244_60_s_2.jpg,2988,2988,??????)??????????????????_?????????5??????,523,379,2443,2703
66244_60_s_20.jpg,2988,2988,??????)??????????????????_?????????5??????,648,179,2298,2672
66244_60_s_21.jpg,2988,2988,??????)??????????????????_?????????5??????,549,140,2452,2740
66244_60_s_22.jpg,2988,2988,??????)??????????????????_?????????5??????,510,158,2544,2765
66244_60_s_23.jpg,2988,2988,??????)??????????????????_?????????5??????,523,215,2566,2732
66244_60_s_24.jpg,2988,2988,??????)??????????????????_?????????5??????,610,327,2504,2661
66244_60_s_3.jpg,2988,2988,??????)??????????????????_?????????5??????,449,292,2506,2809
66244_60_s_4.jpg,2988,2988,??????)??????????????????_?????????5??????,438,242,2502,2859
66244_60_s_5.jpg,2988,2988,??????)??????????????????_?????????5??????,495,253,2427,2852
66244_60_s_7.jpg,2988,2988,??????)??????????????????_?????????5??????,691,383,2059,2703
66244_60_s_8.jpg,2988,2988,??????)??????????????????_?????????5??????,490,289,2158,2785
66244_60_s_9.jpg,2988,2988,??????)??????????????????_?????????5??????,357,219,2278,2820
66245_00_m_1.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1472,539,2758,2425
66245_00_m_1.jpg,2988,2988,??????)??????????????????_?????€??????5??????,207,540,1485,2419
66245_00_m_10.jpg,2988,2988,??????)??????????????????_?????€??????5??????,218,312,1849,2641
66245_00_m_10.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1360,565,2489,2383
66245_00_m_11.jpg,2988,2988,??????)??????????????????_?????€??????5??????,217,378,1756,2584
66245_00_m_11.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1425,546,2648,2399
66245_00_m_12.jpg,2988,2988,??????)??????????????????_?????€??????5??????,279,445,1640,2505
66245_00_m_12.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1477,533,2754,2413
66245_00_m_13.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1483,518,2775,2431
66245_00_m_13.jpg,2988,2988,??????)??????????????????_?????€??????5??????,194,517,1494,2430
66245_00_m_14.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1360,437,2704,2501
66245_00_m_14.jpg,2988,2988,??????)??????????????????_?????€??????5??????,209,525,1533,2412
66245_00_m_16.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1098,300,2754,2636
66245_00_m_16.jpg,2988,2988,??????)??????????????????_?????€??????5??????,464,547,1513,2370
66245_00_m_17.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1023,260,2656,2666
66245_00_m_17.jpg,2988,2988,??????)??????????????????_?????€??????5??????,657,580,1573,2343
66245_00_m_18.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1017,250,2437,2669
66245_00_m_19.jpg,2988,2988,??????)??????????????????_?????€??????5??????,853,249,2098,2649
66245_00_m_2.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1363,461,2695,2496
66245_00_m_2.jpg,2988,2988,??????)??????????????????_?????€??????5??????,232,546,1523,2401
66245_00_m_21.jpg,2988,2988,??????)??????????????????_?????€??????5??????,296,275,1862,2662
66245_00_m_21.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1235,592,2260,2354
66245_00_m_22.jpg,2988,2988,??????)??????????????????_?????€??????5??????,193,314,1804,2629
66245_00_m_22.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1243,575,2449,2372
66245_00_m_6.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1050,259,2483,2662
66245_00_m_7.jpg,2988,2988,??????)??????????????????_?????€??????5??????,900,249,2153,2647
66245_00_m_8.jpg,2988,2988,??????)??????????????????_?????€??????5??????,560,260,1969,2669
66245_00_m_9.jpg,2988,2988,??????)??????????????????_?????€??????5??????,337,281,1917,2671
66245_00_s_1.jpg,2988,2988,??????)??????????????????_?????€??????5??????,666,311,2322,2772
66245_00_s_10.jpg,2988,2988,??????)??????????????????_?????€??????5??????,523,236,2317,2838
66245_00_s_11.jpg,2988,2988,??????)??????????????????_?????€??????5??????,578,260,2359,2815
66245_00_s_12.jpg,2988,2988,??????)??????????????????_?????€??????5??????,686,305,2353,2774
66245_00_s_13.jpg,2988,2988,??????)??????????????????_?????€??????5??????,666,340,2282,2736
66245_00_s_15.jpg,2988,2988,??????)??????????????????_?????€??????5??????,576,259,2368,2810
66245_00_s_16.jpg,2988,2988,??????)??????????????????_?????€??????5??????,640,237,2429,2828
66245_00_s_17.jpg,2988,2988,??????)??????????????????_?????€??????5??????,732,233,2428,2832
66245_00_s_18.jpg,2988,2988,??????)??????????????????_?????€??????5??????,865,238,2360,2816
66245_00_s_2.jpg,2988,2988,??????)??????????????????_?????€??????5??????,557,268,2258,2816
66245_00_s_20.jpg,2988,2988,??????)??????????????????_?????€??????5??????,716,222,2176,2824
66245_00_s_22.jpg,2988,2988,??????)??????????????????_?????€??????5??????,596,213,2410,2854
66245_00_s_23.jpg,2988,2988,??????)??????????????????_?????€??????5??????,625,231,2446,2842
66245_00_s_24.jpg,2988,2988,??????)??????????????????_?????€??????5??????,707,266,2425,2806
66245_00_s_4.jpg,2988,2988,??????)??????????????????_?????€??????5??????,553,209,2384,2869
66245_00_s_6.jpg,2988,2988,??????)??????????????????_?????€??????5??????,766,213,2260,2840
66245_00_s_7.jpg,2988,2988,??????)??????????????????_?????€??????5??????,744,226,2095,2805
66245_00_s_8.jpg,2988,2988,??????)??????????????????_?????€??????5??????,598,235,2091,2828
66245_00_s_9.jpg,2988,2988,??????)??????????????????_?????€??????5??????,523,239,2221,2847
66245_30_m_1.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1444,347,2737,2145
66245_30_m_1.jpg,2988,2988,??????)??????????????????_?????€??????5??????,195,364,1444,2157
66245_30_m_10.jpg,2988,2988,??????)??????????????????_?????€??????5??????,261,425,1848,2637
66245_30_m_10.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1181,212,2526,2085
66245_30_m_11.jpg,2988,2988,??????)??????????????????_?????€??????5??????,210,406,1743,2527
66245_30_m_11.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1269,243,2685,2133
66245_30_m_12.jpg,2988,2988,??????)??????????????????_?????€??????5??????,244,398,1620,2384
66245_30_m_12.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1364,294,2776,2166
66245_30_m_13.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1464,369,2778,2179
66245_30_m_13.jpg,2988,2988,??????)??????????????????_?????€??????5??????,209,387,1485,2215
66245_30_m_17.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1041,449,2622,2694
66245_30_m_17.jpg,2988,2988,??????)??????????????????_?????€??????5??????,533,209,1785,2053
66245_30_m_18.jpg,2988,2988,??????)??????????????????_?????€??????5??????,984,472,2384,2697
66245_30_m_18.jpg,2988,2988,??????)??????????????????_?????€??????5??????,751,190,1840,1988
66245_30_m_20.jpg,2988,2988,??????)??????????????????_?????€??????5??????,556,467,1875,2677
66245_30_m_21.jpg,2988,2988,??????)??????????????????_?????€??????5??????,320,448,1834,2667
66245_30_m_21.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1047,194,2239,2018
66245_30_m_23.jpg,2988,2988,??????)??????????????????_?????€??????5??????,161,396,1672,2477
66245_30_m_23.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1222,237,2613,2109
66245_30_m_24.jpg,2988,2988,??????)??????????????????_?????€??????5??????,228,381,1571,2327
66245_30_m_24.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1327,281,2709,2131
66245_30_m_3.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1270,378,2757,2448
66245_30_m_3.jpg,2988,2988,??????)??????????????????_?????€??????5??????,268,244,1646,2100
66245_30_m_4.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1177,398,2776,2571
66245_30_m_4.jpg,2988,2988,??????)??????????????????_?????€??????5??????,415,207,1748,2063
66245_30_m_5.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1106,426,2684,2640
66245_30_m_5.jpg,2988,2988,??????)??????????????????_?????€??????5??????,605,188,1837,2020
66245_30_m_7.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1025,477,2177,2623
66245_30_m_8.jpg,2988,2988,??????)??????????????????_?????€??????5??????,681,466,1955,2673
66245_30_m_9.jpg,2988,2988,??????)??????????????????_?????€??????5??????,420,449,1923,2683
66245_30_m_9.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1120,188,2317,2022
66245_30_s_1.jpg,2988,2988,??????)??????????????????_?????€??????5??????,762,310,2367,2595
66245_30_s_11.jpg,2988,2988,??????)??????????????????_?????€??????5??????,589,248,2463,2820
66245_30_s_12.jpg,2988,2988,??????)??????????????????_?????€??????5??????,655,272,2444,2760
66245_30_s_13.jpg,2988,2988,??????)??????????????????_?????€??????5??????,728,317,2346,2645
66245_30_s_16.jpg,2988,2988,??????)??????????????????_?????€??????5??????,551,243,2425,2827
66245_30_s_17.jpg,2988,2988,??????)??????????????????_?????€??????5??????,623,237,2412,2821
66245_30_s_18.jpg,2988,2988,??????)??????????????????_?????€??????5??????,745,242,2332,2769
66245_30_s_19.jpg,2988,2988,??????)??????????????????_?????€??????5??????,883,235,2188,2688
66245_30_s_2.jpg,2988,2988,??????)??????????????????_?????€??????5??????,660,268,2321,2670
66245_30_s_20.jpg,2988,2988,??????)??????????????????_?????€??????5??????,717,231,2136,2744
66245_30_s_21.jpg,2988,2988,??????)??????????????????_?????€??????5??????,617,227,2288,2786
66245_30_s_22.jpg,2988,2988,??????)??????????????????_?????€??????5??????,579,224,2402,2797
66245_30_s_23.jpg,2988,2988,??????)??????????????????_?????€??????5??????,607,237,2460,2762
66245_30_s_24.jpg,2988,2988,??????)??????????????????_?????€??????5??????,688,264,2457,2692
66245_30_s_3.jpg,2988,2988,??????)??????????????????_?????€??????5??????,612,238,2436,2755
66245_30_s_4.jpg,2988,2988,??????)??????????????????_?????€??????5??????,627,216,2497,2803
66245_30_s_7.jpg,2988,2988,??????)??????????????????_?????€??????5??????,954,234,2273,2716
66245_30_s_8.jpg,2988,2988,??????)??????????????????_?????€??????5??????,765,241,2184,2778
66245_30_s_9.jpg,2988,2988,??????)??????????????????_?????€??????5??????,640,241,2324,2831
66245_60_m_1.jpg,2988,2988,??????)??????????????????_?????€??????5??????,228,811,1471,2300
66245_60_m_1.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1447,766,2710,2271
66245_60_m_11.jpg,2988,2988,??????)??????????????????_?????€??????5??????,163,776,1642,2586
66245_60_m_11.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1198,299,2627,2110
66245_60_m_12.jpg,2988,2988,??????)??????????????????_?????€??????5??????,211,729,1547,2397
66245_60_m_12.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1318,454,2698,2142
66245_60_m_13.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1436,653,2692,2158
66245_60_m_13.jpg,2988,2988,??????)??????????????????_?????€??????5??????,241,708,1467,2179
66245_60_m_15.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1276,756,2771,2554
66245_60_m_15.jpg,2988,2988,??????)??????????????????_?????€??????5??????,262,363,1669,2115
66245_60_m_16.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1192,821,2742,2709
66245_60_m_16.jpg,2988,2988,??????)??????????????????_?????€??????5??????,386,246,1786,2068
66245_60_m_17.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1126,900,2613,2805
66245_60_m_17.jpg,2988,2988,??????)??????????????????_?????€??????5??????,579,185,1868,2009
66245_60_m_18.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1083,1000,2391,2840
66245_60_m_18.jpg,2988,2988,??????)??????????????????_?????€??????5??????,807,177,1935,1943
66245_60_m_19.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1042,1099,2090,2796
66245_60_m_2.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1329,812,2690,2478
66245_60_m_2.jpg,2988,2988,??????)??????????????????_?????€??????5??????,159,624,1520,2251
66245_60_m_20.jpg,2988,2988,??????)??????????????????_?????€??????5??????,738,1065,1969,2858
66245_60_m_20.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1077,208,2171,1951
66245_60_m_22.jpg,2988,2988,??????)??????????????????_?????€??????5??????,305,923,1834,2812
66245_60_m_22.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1183,278,2600,2141
66245_60_m_23.jpg,2988,2988,??????)??????????????????_?????€??????5??????,224,869,1717,2684
66245_60_m_23.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1271,393,2717,2205
66245_60_m_24.jpg,2988,2988,??????)??????????????????_?????€??????5??????,227,834,1591,2512
66245_60_m_24.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1362,554,2754,2251
66245_60_m_3.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1201,844,2716,2661
66245_60_m_3.jpg,2988,2988,??????)??????????????????_?????€??????5??????,184,442,1607,2202
66245_60_m_4.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1091,893,2642,2801
66245_60_m_4.jpg,2988,2988,??????)??????????????????_?????€??????5??????,286,307,1690,2147
66245_60_m_6.jpg,2988,2988,??????)??????????????????_?????€??????5??????,943,1038,2239,2859
66245_60_m_6.jpg,2988,2988,??????)??????????????????_?????€??????5??????,679,192,1801,1987
66245_60_m_7.jpg,2988,2988,??????)??????????????????_?????€??????5??????,887,1113,1928,2790
66245_60_m_8.jpg,2988,2988,??????)??????????????????_?????€??????5??????,584,1034,1825,2825
66245_60_m_8.jpg,2988,2988,??????)??????????????????_?????€??????5??????,941,188,2032,1925
66245_60_m_9.jpg,2988,2988,??????)??????????????????_?????€??????5??????,351,933,1786,2808
66245_60_m_9.jpg,2988,2988,??????)??????????????????_?????€??????5??????,1000,172,2283,2006
66245_60_s_1.jpg,2988,2988,??????)??????????????????_?????€??????5??????,606,533,2319,2598
66245_60_s_10.jpg,2988,2988,??????)??????????????????_?????€??????5??????,301,145,2338,2743
66245_60_s_11.jpg,2988,2988,??????)??????????????????_?????€??????5??????,352,174,2364,2681
66245_60_s_12.jpg,2988,2988,??????)??????????????????_?????€??????5??????,463,247,2319,2568
66245_60_s_13.jpg,2988,2988,??????)??????????????????_?????€??????5??????,539,374,2218,2431
66245_60_s_14.jpg,2988,2988,??????)??????????????????_?????€??????5??????,454,246,2347,2563
66245_60_s_15.jpg,2988,2988,??????)??????????????????_?????€??????5??????,432,155,2459,2660
66245_60_s_16.jpg,2988,2988,??????)??????????????????_?????€??????5??????,479,111,2501,2711
66245_60_s_17.jpg,2988,2988,??????)??????????????????_?????€??????5??????,587,120,2482,2713
66245_60_s_18.jpg,2988,2988,??????)??????????????????_?????€??????5??????,744,183,2379,2675
66245_60_s_19.jpg,2988,2988,??????)??????????????????_?????€??????5??????,851,267,2212,2611
66245_60_s_2.jpg,2988,2988,??????)??????????????????_?????€??????5??????,454,398,2380,2729
66245_60_s_22.jpg,2988,2988,??????)??????????????????_?????€??????5??????,511,215,2554,2813
66245_60_s_23.jpg,2988,2988,??????)??????????????????_?????€??????5??????,516,282,2556,2779
66245_60_s_24.jpg,2988,2988,??????)??????????????????_?????€??????5??????,584,389,2476,2692
66245_60_s_3.jpg,2988,2988,??????)??????????????????_?????€??????5??????,374,298,2435,2819
66245_60_s_4.jpg,2988,2988,??????)??????????????????_?????€??????5??????,370,246,2418,2850
66245_60_s_5.jpg,2988,2988,??????)??????????????????_?????€??????5??????,433,236,2339,2832
66245_60_s_6.jpg,2988,2988,??????)??????????????????_?????€??????5??????,556,270,2186,2755
66245_60_s_7.jpg,2988,2988,??????)??????????????????_?????€??????5??????,622,322,1977,2657
66245_60_s_8.jpg,2988,2988,??????)??????????????????_?????€??????5??????,445,240,2121,2738
66245_60_s_9.jpg,2988,2988,??????)??????????????????_?????€??????5??????,337,165,2247,2764
66246_00_m_1.jpg,2988,2988,??????)??????????????????_??????5??????,1475,599,2751,2487
66246_00_m_1.jpg,2988,2988,??????)??????????????????_??????5??????,213,614,1480,2483
66246_00_m_10.jpg,2988,2988,??????)??????????????????_??????5??????,220,390,1833,2707
66246_00_m_10.jpg,2988,2988,??????)??????????????????_??????5??????,1602,637,2487,2442
66246_00_m_11.jpg,2988,2988,??????)??????????????????_??????5??????,217,451,1735,2648
66246_00_m_11.jpg,2988,2988,??????)??????????????????_??????5??????,1508,623,2644,2470
66246_00_m_13.jpg,2988,2988,??????)??????????????????_??????5??????,1476,590,2764,2497
66246_00_m_13.jpg,2988,2988,??????)??????????????????_??????5??????,197,586,1476,2493
66246_00_m_14.jpg,2988,2988,??????)??????????????????_??????5??????,1331,506,2690,2574
